match_id,event_id,year,map_index,map,team1,team1_score,team2,team2_score,winner
490307,2282,2025,1,Icebox,Bilibili Gaming,13,Team Liquid,10,Bilibili Gaming
490307,2282,2025,2,Haven,Bilibili Gaming,14,Team Liquid,16,Team Liquid
490307,2282,2025,3,Sunset,Bilibili Gaming,13,Team Liquid,10,Bilibili Gaming
498621,2282,2025,1,Sunset,Xi Lai Gaming,6,Sentinels,13,Sentinels
498621,2282,2025,2,Lotus,Xi Lai Gaming,6,Sentinels,13,Sentinels
498628,2282,2025,1,Sunset,Paper Rex,13,FNATIC,11,Paper Rex
498628,2282,2025,2,Icebox,Paper Rex,15,FNATIC,17,FNATIC
498628,2282,2025,3,Pearl,Paper Rex,13,FNATIC,10,Paper Rex
498628,2282,2025,4,Lotus,Paper Rex,14,FNATIC,12,Paper Rex
498626,2282,2025,1,Split,Wolves Esports,13,Gen.G,11,Wolves Esports
498626,2282,2025,2,Sunset,Wolves Esports,13,Gen.G,9,Wolves Esports
498625,2282,2025,1,Split,Sentinels,3,Paper Rex,13,Paper Rex
498625,2282,2025,2,Sunset,Sentinels,11,Paper Rex,13,Paper Rex
498631,2282,2025,1,Lotus,Gen.G,7,G2 Esports,13,G2 Esports
498631,2282,2025,2,Haven,Gen.G,13,G2 Esports,11,Gen.G
498631,2282,2025,3,Icebox,Gen.G,11,G2 Esports,13,G2 Esports
498623,2282,2025,1,Ascent,Rex Regum Qeon,11,Wolves Esports,13,Wolves Esports
498623,2282,2025,2,Icebox,Rex Regum Qeon,8,Wolves Esports,13,Wolves Esports
490313,2282,2025,1,Icebox,Team Liquid,13,MIBR,6,Team Liquid
490313,2282,2025,2,Sunset,Team Liquid,13,MIBR,7,Team Liquid
498627,2282,2025,1,Lotus,Paper Rex,14,Wolves Esports,12,Paper Rex
498627,2282,2025,2,Ascent,Paper Rex,13,Wolves Esports,8,Paper Rex
490306,2282,2025,1,Sunset,Gen.G,13,MIBR,5,Gen.G
490306,2282,2025,2,Haven,Gen.G,13,MIBR,1,Gen.G
490312,2282,2025,1,Pearl,Team Heretics,10,Wolves Esports,13,Wolves Esports
490312,2282,2025,2,Lotus,Team Heretics,9,Wolves Esports,13,Wolves Esports
490309,2282,2025,1,Pearl,Team Heretics,1,Paper Rex,13,Paper Rex
490309,2282,2025,2,Icebox,Team Heretics,9,Paper Rex,13,Paper Rex
490310,2282,2025,1,Ascent,Paper Rex,11,Gen.G,13,Gen.G
490310,2282,2025,2,Icebox,Paper Rex,3,Gen.G,13,Gen.G
507067,2282,2025,1,Corrode,Team tarik,7,Team Toast,13,Team Toast
498622,2282,2025,1,Split,G2 Esports,10,Paper Rex,13,Paper Rex
498622,2282,2025,2,Lotus,G2 Esports,11,Paper Rex,13,Paper Rex
498634,2282,2025,1,Split,Wolves Esports,9,FNATIC,13,FNATIC
498634,2282,2025,2,Icebox,Wolves Esports,4,FNATIC,13,FNATIC
498634,2282,2025,3,Lotus,Wolves Esports,13,FNATIC,10,Wolves Esports
498634,2282,2025,4,Ascent,Wolves Esports,5,FNATIC,13,FNATIC
490315,2282,2025,1,Split,Bilibili Gaming,10,Wolves Esports,13,Wolves Esports
490315,2282,2025,2,Ascent,Bilibili Gaming,5,Wolves Esports,13,Wolves Esports
498629,2282,2025,1,Icebox,Xi Lai Gaming,3,G2 Esports,13,G2 Esports
498629,2282,2025,2,Haven,Xi Lai Gaming,8,G2 Esports,13,G2 Esports
490311,2282,2025,1,Icebox,Bilibili Gaming,13,Sentinels,9,Bilibili Gaming
490311,2282,2025,2,Sunset,Bilibili Gaming,5,Sentinels,13,Sentinels
490311,2282,2025,3,Lotus,Bilibili Gaming,9,Sentinels,13,Sentinels
498624,2282,2025,1,Haven,FNATIC,11,Gen.G,13,Gen.G
498624,2282,2025,2,Split,FNATIC,14,Gen.G,12,FNATIC
498624,2282,2025,3,Sunset,FNATIC,6,Gen.G,13,Gen.G
498630,2282,2025,1,Lotus,Rex Regum Qeon,5,FNATIC,13,FNATIC
498630,2282,2025,2,Haven,Rex Regum Qeon,13,FNATIC,6,Rex Regum Qeon
498630,2282,2025,3,Ascent,Rex Regum Qeon,5,FNATIC,13,FNATIC
542266,2283,2025,1,Corrode,Team Heretics,12,MIBR,14,MIBR
542266,2283,2025,2,Sunset,Team Heretics,6,MIBR,13,MIBR
542195,2283,2025,1,Bind,Paper Rex,13,Xi Lai Gaming,9,Paper Rex
542195,2283,2025,2,Sunset,Paper Rex,13,Xi Lai Gaming,5,Paper Rex
542210,2283,2025,1,Corrode,KIWOOM DRX,13,Team Liquid,8,KIWOOM DRX
542210,2283,2025,2,Abyss,KIWOOM DRX,13,Team Liquid,7,KIWOOM DRX
542273,2283,2025,1,Lotus,KIWOOM DRX,7,G2 Esports,13,G2 Esports
542273,2283,2025,2,Abyss,KIWOOM DRX,13,G2 Esports,10,KIWOOM DRX
542273,2283,2025,3,Bind,KIWOOM DRX,13,G2 Esports,7,KIWOOM DRX
542198,2283,2025,1,Abyss,Xi Lai Gaming,10,Sentinels,13,Sentinels
542198,2283,2025,2,Lotus,Xi Lai Gaming,13,Sentinels,11,Xi Lai Gaming
542198,2283,2025,3,Haven,Xi Lai Gaming,13,Sentinels,8,Xi Lai Gaming
542201,2283,2025,1,Ascent,Rex Regum Qeon,10,FNATIC,13,FNATIC
542201,2283,2025,2,Abyss,Rex Regum Qeon,7,FNATIC,13,FNATIC
542207,2283,2025,1,Abyss,NRG,17,EDward Gaming,15,NRG
542207,2283,2025,2,Corrode,NRG,13,EDward Gaming,11,NRG
542269,2283,2025,1,Abyss,MIBR,14,NRG,16,NRG
542269,2283,2025,2,Haven,MIBR,13,NRG,4,MIBR
542269,2283,2025,3,Corrode,MIBR,14,NRG,16,NRG
542203,2283,2025,1,Sunset,Bilibili Gaming,13,Rex Regum Qeon,7,Bilibili Gaming
542203,2283,2025,2,Lotus,Bilibili Gaming,8,Rex Regum Qeon,13,Rex Regum Qeon
542203,2283,2025,3,Abyss,Bilibili Gaming,4,Rex Regum Qeon,13,Rex Regum Qeon
542211,2283,2025,1,Corrode,G2 Esports,10,Team Heretics,13,Team Heretics
542211,2283,2025,2,Lotus,G2 Esports,10,Team Heretics,13,Team Heretics
542270,2283,2025,1,Ascent,FNATIC,12,NRG,14,NRG
542270,2283,2025,2,Abyss,FNATIC,5,NRG,13,NRG
542197,2283,2025,1,Ascent,Paper Rex,11,GIANTX,13,GIANTX
542197,2283,2025,2,Lotus,Paper Rex,13,GIANTX,10,Paper Rex
542197,2283,2025,3,Sunset,Paper Rex,13,GIANTX,6,Paper Rex
542196,2283,2025,1,Corrode,GIANTX,6,Sentinels,13,Sentinels
542196,2283,2025,2,Sunset,GIANTX,13,Sentinels,4,GIANTX
542196,2283,2025,3,Haven,GIANTX,13,Sentinels,9,GIANTX
542213,2283,2025,1,Lotus,Team Heretics,13,T1,10,Team Heretics
542213,2283,2025,2,Sunset,Team Heretics,13,T1,11,Team Heretics
542272,2283,2025,1,Corrode,NRG,13,FNATIC,3,NRG
542272,2283,2025,2,Lotus,NRG,13,FNATIC,6,NRG
542272,2283,2025,3,Abyss,NRG,13,FNATIC,15,FNATIC
542272,2283,2025,4,Ascent,NRG,8,FNATIC,13,FNATIC
542272,2283,2025,5,Sunset,NRG,13,FNATIC,5,NRG
542208,2283,2025,1,Haven,KIWOOM DRX,13,NRG,4,KIWOOM DRX
542208,2283,2025,2,Corrode,KIWOOM DRX,11,NRG,13,NRG
542208,2283,2025,3,Lotus,KIWOOM DRX,11,NRG,13,NRG
542205,2283,2025,1,Abyss,Team Liquid,8,KIWOOM DRX,13,KIWOOM DRX
542205,2283,2025,2,Bind,Team Liquid,10,KIWOOM DRX,13,KIWOOM DRX
542265,2283,2025,1,Lotus,Paper Rex,13,G2 Esports,11,Paper Rex
542265,2283,2025,2,Corrode,Paper Rex,13,G2 Esports,15,G2 Esports
542265,2283,2025,3,Ascent,Paper Rex,13,G2 Esports,11,Paper Rex
542268,2283,2025,1,Bind,FNATIC,10,Paper Rex,13,Paper Rex
542268,2283,2025,2,Haven,FNATIC,13,Paper Rex,4,FNATIC
542268,2283,2025,3,Lotus,FNATIC,13,Paper Rex,9,FNATIC
542204,2283,2025,1,Corrode,MIBR,13,Rex Regum Qeon,5,MIBR
542204,2283,2025,2,Abyss,MIBR,13,Rex Regum Qeon,5,MIBR
542274,2283,2025,1,Ascent,Team Heretics,13,GIANTX,4,Team Heretics
542274,2283,2025,2,Lotus,Team Heretics,3,GIANTX,13,GIANTX
542274,2283,2025,3,Bind,Team Heretics,13,GIANTX,9,Team Heretics
542202,2283,2025,1,Bind,MIBR,13,FNATIC,5,MIBR
542202,2283,2025,2,Abyss,MIBR,7,FNATIC,13,FNATIC
542202,2283,2025,3,Haven,MIBR,10,FNATIC,13,FNATIC
542277,2283,2025,1,Ascent,Paper Rex,13,Team Heretics,11,Paper Rex
542277,2283,2025,2,Bind,Paper Rex,9,Team Heretics,13,Team Heretics
542277,2283,2025,3,Lotus,Paper Rex,13,Team Heretics,4,Paper Rex
542279,2283,2025,1,Sunset,FNATIC,8,KIWOOM DRX,13,KIWOOM DRX
542279,2283,2025,2,Corrode,FNATIC,13,KIWOOM DRX,3,FNATIC
542279,2283,2025,3,Haven,FNATIC,13,KIWOOM DRX,11,FNATIC
542279,2283,2025,4,Bind,FNATIC,13,KIWOOM DRX,4,FNATIC
542214,2283,2025,1,Lotus,G2 Esports,13,Dragon Ranger Gaming,7,G2 Esports
542214,2283,2025,2,Abyss,G2 Esports,13,Dragon Ranger Gaming,7,G2 Esports
542209,2283,2025,1,Sunset,Team Liquid,3,EDward Gaming,13,EDward Gaming
542209,2283,2025,2,Abyss,Team Liquid,13,EDward Gaming,6,Team Liquid
542209,2283,2025,3,Bind,Team Liquid,15,EDward Gaming,13,Team Liquid
542267,2283,2025,1,Haven,NRG,13,GIANTX,1,NRG
542267,2283,2025,2,Lotus,NRG,13,GIANTX,6,NRG
542212,2283,2025,1,Lotus,Dragon Ranger Gaming,13,T1,15,T1
542212,2283,2025,2,Sunset,Dragon Ranger Gaming,14,T1,16,T1
542200,2283,2025,1,Haven,Bilibili Gaming,2,MIBR,13,MIBR
542200,2283,2025,2,Corrode,Bilibili Gaming,9,MIBR,13,MIBR
542278,2283,2025,1,Ascent,KIWOOM DRX,15,Paper Rex,13,KIWOOM DRX
542278,2283,2025,2,Lotus,KIWOOM DRX,13,Paper Rex,8,KIWOOM DRX
542264,2283,2025,1,Haven,FNATIC,13,KIWOOM DRX,11,FNATIC
542264,2283,2025,2,Ascent,FNATIC,8,KIWOOM DRX,13,KIWOOM DRX
542264,2283,2025,3,Lotus,FNATIC,13,KIWOOM DRX,5,FNATIC
542276,2283,2025,1,Sunset,MIBR,13,KIWOOM DRX,10,MIBR
542276,2283,2025,2,Ascent,MIBR,13,KIWOOM DRX,15,KIWOOM DRX
542276,2283,2025,3,Bind,MIBR,10,KIWOOM DRX,13,KIWOOM DRX
542215,2283,2025,1,Lotus,T1,9,G2 Esports,13,G2 Esports
542215,2283,2025,2,Corrode,T1,8,G2 Esports,13,G2 Esports
542199,2283,2025,1,Bind,GIANTX,14,Xi Lai Gaming,12,GIANTX
542199,2283,2025,2,Ascent,GIANTX,13,Xi Lai Gaming,10,GIANTX
626545,2760,2026,1,Pearl,Gentle Mates,13,All Gamers,5,Gentle Mates
626545,2760,2026,2,Split,Gentle Mates,4,All Gamers,13,All Gamers
626545,2760,2026,3,Bind,Gentle Mates,8,All Gamers,13,All Gamers
625788,2760,2026,1,Haven,Gentle Mates,13,EDward Gaming,11,Gentle Mates
625788,2760,2026,2,Pearl,Gentle Mates,13,EDward Gaming,7,Gentle Mates
626546,2760,2026,1,Haven,FURIA,7,BBL Esports,13,BBL Esports
626546,2760,2026,2,Breeze,FURIA,13,BBL Esports,10,FURIA
626546,2760,2026,3,Abyss,FURIA,11,BBL Esports,13,BBL Esports
626544,2760,2026,1,Corrode,Nongshim RedForce,13,Paper Rex,11,Nongshim RedForce
626544,2760,2026,2,Split,Nongshim RedForce,13,Paper Rex,4,Nongshim RedForce
626544,2760,2026,3,Abyss,Nongshim RedForce,13,Paper Rex,3,Nongshim RedForce
626535,2760,2026,1,Breeze,NRG,13,Team Liquid,11,NRG
626535,2760,2026,2,Abyss,NRG,13,Team Liquid,4,NRG
626541,2760,2026,1,Corrode,Nongshim RedForce,13,G2 Esports,7,Nongshim RedForce
626541,2760,2026,2,Split,Nongshim RedForce,14,G2 Esports,12,Nongshim RedForce
626541,2760,2026,3,Abyss,Nongshim RedForce,7,G2 Esports,13,G2 Esports
626529,2760,2026,1,Split,Paper Rex,13,NRG,10,Paper Rex
626529,2760,2026,2,Pearl,Paper Rex,10,NRG,13,NRG
626529,2760,2026,3,Haven,Paper Rex,13,NRG,11,Paper Rex
626548,2760,2026,1,Haven,G2 Esports,13,BBL Esports,5,G2 Esports
626548,2760,2026,2,Breeze,G2 Esports,13,BBL Esports,8,G2 Esports
626539,2760,2026,1,Haven,FURIA,13,Paper Rex,9,FURIA
626539,2760,2026,2,Breeze,FURIA,4,Paper Rex,13,Paper Rex
626539,2760,2026,3,Split,FURIA,7,Paper Rex,13,Paper Rex
625790,2760,2026,1,Split,G2 Esports,9,Paper Rex,13,Paper Rex
625790,2760,2026,2,Corrode,G2 Esports,5,Paper Rex,13,Paper Rex
626537,2760,2026,1,Haven,Nongshim RedForce,13,Gentle Mates,10,Nongshim RedForce
626537,2760,2026,2,Corrode,Nongshim RedForce,13,Gentle Mates,10,Nongshim RedForce
626538,2760,2026,1,Split,All Gamers,6,G2 Esports,13,G2 Esports
626538,2760,2026,2,Abyss,All Gamers,4,G2 Esports,13,G2 Esports
626549,2760,2026,1,Haven,Paper Rex,11,G2 Esports,13,G2 Esports
626549,2760,2026,2,Breeze,Paper Rex,13,G2 Esports,9,Paper Rex
626549,2760,2026,3,Corrode,Paper Rex,13,G2 Esports,4,Paper Rex
626543,2760,2026,1,Bind,Nongshim RedForce,13,NRG,9,Nongshim RedForce
626543,2760,2026,2,Abyss,Nongshim RedForce,13,NRG,11,Nongshim RedForce
626547,2760,2026,1,Corrode,Paper Rex,10,All Gamers,13,All Gamers
626547,2760,2026,2,Pearl,Paper Rex,13,All Gamers,7,Paper Rex
626547,2760,2026,3,Split,Paper Rex,13,All Gamers,4,Paper Rex
626542,2760,2026,1,Pearl,Paper Rex,12,NRG,14,NRG
626542,2760,2026,2,Bind,Paper Rex,11,NRG,13,NRG
625791,2760,2026,1,Haven,Xi Lai Gaming,2,NRG,13,NRG
625791,2760,2026,2,Abyss,Xi Lai Gaming,10,NRG,13,NRG
626533,2760,2026,1,Abyss,Xi Lai Gaming,8,G2 Esports,13,G2 Esports
626533,2760,2026,2,Haven,Xi Lai Gaming,3,G2 Esports,13,G2 Esports
625789,2760,2026,1,Breeze,T1,8,Team Liquid,13,Team Liquid
625789,2760,2026,2,Split,T1,13,Team Liquid,15,Team Liquid
626540,2760,2026,1,Pearl,BBL Esports,6,NRG,13,NRG
626540,2760,2026,2,Abyss,BBL Esports,13,NRG,6,BBL Esports
626540,2760,2026,3,Split,BBL Esports,15,NRG,17,NRG
626550,2760,2026,1,Pearl,NRG,13,Paper Rex,8,NRG
626550,2760,2026,2,Split,NRG,7,Paper Rex,13,Paper Rex
626550,2760,2026,3,Corrode,NRG,6,Paper Rex,13,Paper Rex
626550,2760,2026,4,Breeze,NRG,9,Paper Rex,13,Paper Rex
626530,2760,2026,1,Pearl,Gentle Mates,13,Team Liquid,11,Gentle Mates
626530,2760,2026,2,Bind,Gentle Mates,13,Team Liquid,3,Gentle Mates
626534,2760,2026,1,Breeze,G2 Esports,13,T1,6,G2 Esports
626534,2760,2026,2,Haven,G2 Esports,16,T1,14,G2 Esports
626532,2760,2026,1,Bind,EDward Gaming,1,T1,13,T1
626532,2760,2026,2,Haven,EDward Gaming,10,T1,13,T1
670464,2765,2026,1,Lotus,G2 Esports,13,Xi Lai Gaming,7,G2 Esports
670464,2765,2026,2,Ascent,G2 Esports,4,Xi Lai Gaming,13,Xi Lai Gaming
670464,2765,2026,3,Split,G2 Esports,9,Xi Lai Gaming,13,Xi Lai Gaming
670477,2765,2026,1,Haven,EDward Gaming,5,LEVIATÁN,13,LEVIATÁN
670477,2765,2026,2,Pearl,EDward Gaming,9,LEVIATÁN,13,LEVIATÁN
670477,2765,2026,3,Split,EDward Gaming,11,LEVIATÁN,13,LEVIATÁN
684618,2765,2026,1,Haven,Global Esports,13,Xi Lai Gaming,10,Global Esports
684618,2765,2026,2,Lotus,Global Esports,9,Xi Lai Gaming,13,Xi Lai Gaming
684618,2765,2026,3,Breeze,Global Esports,10,Xi Lai Gaming,13,Xi Lai Gaming
684615,2765,2026,1,Ascent,NRG,7,LEVIATÁN,13,LEVIATÁN
684615,2765,2026,2,Lotus,NRG,13,LEVIATÁN,5,NRG
684615,2765,2026,3,Pearl,NRG,8,LEVIATÁN,13,LEVIATÁN
670474,2765,2026,1,Lotus,Team Vitality,13,FUT Esports,7,Team Vitality
670474,2765,2026,2,Ascent,Team Vitality,13,FUT Esports,2,Team Vitality
670467,2765,2026,1,Breeze,Team Heretics,6,Team Vitality,13,Team Vitality
670467,2765,2026,2,Lotus,Team Heretics,7,Team Vitality,13,Team Vitality
684619,2765,2026,1,Lotus,FUT Esports,11,NRG,13,NRG
684619,2765,2026,2,Haven,FUT Esports,14,NRG,12,FUT Esports
684619,2765,2026,3,Fracture,FUT Esports,13,NRG,11,FUT Esports
684614,2765,2026,1,Pearl,Team Vitality,13,FUT Esports,11,Team Vitality
684614,2765,2026,2,Haven,Team Vitality,4,FUT Esports,13,FUT Esports
684614,2765,2026,3,Fracture,Team Vitality,13,FUT Esports,10,Team Vitality
670472,2765,2026,1,Ascent,G2 Esports,6,FUT Esports,13,FUT Esports
670472,2765,2026,2,Lotus,G2 Esports,13,FUT Esports,15,FUT Esports
684611,2765,2026,1,Fracture,FULL SENSE,3,FUT Esports,13,FUT Esports
684611,2765,2026,2,Haven,FULL SENSE,7,FUT Esports,13,FUT Esports
670469,2765,2026,1,Breeze,Paper Rex,13,Team Vitality,3,Paper Rex
670469,2765,2026,2,Split,Paper Rex,6,Team Vitality,13,Team Vitality
670469,2765,2026,3,Fracture,Paper Rex,13,Team Vitality,6,Paper Rex
670470,2765,2026,1,Breeze,EDward Gaming,15,Paper Rex,13,EDward Gaming
670470,2765,2026,2,Fracture,EDward Gaming,12,Paper Rex,14,Paper Rex
670470,2765,2026,3,Split,EDward Gaming,6,Paper Rex,13,Paper Rex
684612,2765,2026,1,Pearl,LEVIATÁN,4,Global Esports,13,Global Esports
684612,2765,2026,2,Fracture,LEVIATÁN,13,Global Esports,11,LEVIATÁN
684612,2765,2026,3,Split,LEVIATÁN,13,Global Esports,9,LEVIATÁN
670475,2765,2026,1,Haven,Xi Lai Gaming,7,LEVIATÁN,13,LEVIATÁN
670475,2765,2026,2,Lotus,Xi Lai Gaming,3,LEVIATÁN,13,LEVIATÁN
684613,2765,2026,1,Pearl,Xi Lai Gaming,6,NRG,13,NRG
684613,2765,2026,2,Lotus,Xi Lai Gaming,11,NRG,13,NRG
670468,2765,2026,1,Lotus,Xi Lai Gaming,10,EDward Gaming,13,EDward Gaming
670468,2765,2026,2,Breeze,Xi Lai Gaming,13,EDward Gaming,10,Xi Lai Gaming
670468,2765,2026,3,Split,Xi Lai Gaming,3,EDward Gaming,13,EDward Gaming
670471,2765,2026,1,Fracture,Paper Rex,13,LEVIATÁN,2,Paper Rex
670471,2765,2026,2,Split,Paper Rex,6,LEVIATÁN,13,LEVIATÁN
670471,2765,2026,3,Breeze,Paper Rex,13,LEVIATÁN,11,Paper Rex
670471,2765,2026,4,Ascent,Paper Rex,10,LEVIATÁN,13,LEVIATÁN
670471,2765,2026,5,Lotus,Paper Rex,5,LEVIATÁN,13,LEVIATÁN
670465,2765,2026,1,Haven,EDward Gaming,4,FUT Esports,13,FUT Esports
670465,2765,2026,2,Pearl,EDward Gaming,14,FUT Esports,12,EDward Gaming
670465,2765,2026,3,Fracture,EDward Gaming,13,FUT Esports,5,EDward Gaming
684616,2765,2026,1,Haven,Dragon Ranger Gaming,13,Xi Lai Gaming,4,Dragon Ranger Gaming
684616,2765,2026,2,Fracture,Dragon Ranger Gaming,9,Xi Lai Gaming,13,Xi Lai Gaming
684616,2765,2026,3,Split,Dragon Ranger Gaming,11,Xi Lai Gaming,13,Xi Lai Gaming
670476,2765,2026,1,Lotus,Team Vitality,4,LEVIATÁN,13,LEVIATÁN
670476,2765,2026,2,Split,Team Vitality,4,LEVIATÁN,13,LEVIATÁN
670466,2765,2026,1,Ascent,Paper Rex,13,LEVIATÁN,1,Paper Rex
670466,2765,2026,2,Lotus,Paper Rex,13,LEVIATÁN,10,Paper Rex
684610,2765,2026,1,Lotus,Team Vitality,13,Dragon Ranger Gaming,5,Team Vitality
684610,2765,2026,2,Breeze,Team Vitality,13,Dragon Ranger Gaming,3,Team Vitality
670473,2765,2026,1,Split,LEVIATÁN,13,Team Heretics,3,LEVIATÁN
670473,2765,2026,2,Lotus,LEVIATÁN,11,Team Heretics,13,Team Heretics
670473,2765,2026,3,Ascent,LEVIATÁN,13,Team Heretics,6,LEVIATÁN
684617,2765,2026,1,Split,Global Esports,9,FULL SENSE,13,FULL SENSE
684617,2765,2026,2,Breeze,Global Esports,13,FULL SENSE,8,Global Esports
684617,2765,2026,3,Pearl,Global Esports,13,FULL SENSE,8,Global Esports
19084,353,2021,1,Split,Team Liquid,13,KRÜ Esports,2,Team Liquid
19084,353,2021,2,Ascent,Team Liquid,13,KRÜ Esports,9,Team Liquid
19076,353,2021,1,Split,Team Liquid,16,Version1,14,Team Liquid
19076,353,2021,2,Ascent,Team Liquid,11,Version1,13,Version1
19076,353,2021,3,Haven,Team Liquid,4,Version1,13,Version1
19075,353,2021,1,Haven,Sharks Esports,13,NUTURN,5,Sharks Esports
19075,353,2021,2,Bind,Sharks Esports,5,NUTURN,13,NUTURN
19075,353,2021,3,Ascent,Sharks Esports,5,NUTURN,13,NUTURN
19089,353,2021,1,Split,Sentinels,14,FNATIC,12,Sentinels
19089,353,2021,2,Bind,Sentinels,16,FNATIC,14,Sentinels
19089,353,2021,3,Haven,Sentinels,13,FNATIC,11,Sentinels
19080,353,2021,1,Bind,Sentinels,13,NUTURN,5,Sentinels
19080,353,2021,2,Haven,Sentinels,13,NUTURN,4,Sentinels
19074,353,2021,1,Ascent,Team Vikings,14,X10 Esports,12,Team Vikings
19074,353,2021,2,Icebox,Team Vikings,13,X10 Esports,11,Team Vikings
19085,353,2021,1,Icebox,Version1,12,FNATIC,14,FNATIC
19085,353,2021,2,Ascent,Version1,6,FNATIC,13,FNATIC
19079,353,2021,1,Haven,Version1,13,NUTURN,3,Version1
19079,353,2021,2,Ascent,Version1,13,NUTURN,15,NUTURN
19079,353,2021,3,Split,Version1,12,NUTURN,14,NUTURN
19086,353,2021,1,Ascent,Team Vikings,8,Team Liquid,13,Team Liquid
19086,353,2021,2,Haven,Team Vikings,5,Team Liquid,13,Team Liquid
19073,353,2021,1,Icebox,Sentinels,13,FNATIC,11,Sentinels
19073,353,2021,2,Haven,Sentinels,13,FNATIC,10,Sentinels
19082,353,2021,1,Icebox,Sharks Esports,5,KRÜ Esports,13,KRÜ Esports
19082,353,2021,2,Bind,Sharks Esports,6,KRÜ Esports,13,KRÜ Esports
19071,353,2021,1,Haven,FNATIC,13,KRÜ Esports,5,FNATIC
19071,353,2021,2,Icebox,FNATIC,13,KRÜ Esports,4,FNATIC
19087,353,2021,1,Bind,FNATIC,13,Team Liquid,10,FNATIC
19087,353,2021,2,Ascent,FNATIC,13,Team Liquid,10,FNATIC
19081,353,2021,1,Haven,X10 Esports,13,Crazy Raccoon,9,X10 Esports
19081,353,2021,2,Icebox,X10 Esports,13,Crazy Raccoon,5,X10 Esports
19078,353,2021,1,Icebox,Sentinels,13,Team Vikings,7,Sentinels
19078,353,2021,2,Haven,Sentinels,13,Team Vikings,6,Sentinels
19083,353,2021,1,Icebox,FNATIC,13,X10 Esports,4,FNATIC
19083,353,2021,2,Haven,FNATIC,13,X10 Esports,9,FNATIC
19088,353,2021,1,Bind,NUTURN,8,FNATIC,13,FNATIC
19088,353,2021,2,Ascent,NUTURN,13,FNATIC,8,NUTURN
19088,353,2021,3,Haven,NUTURN,8,FNATIC,13,FNATIC
19072,353,2021,1,Ascent,Version1,13,Crazy Raccoon,11,Version1
19072,353,2021,2,Icebox,Version1,13,Crazy Raccoon,10,Version1
51272,449,2021,1,Haven,KRÜ Esports,5,Team Liquid,13,Team Liquid
51272,449,2021,2,Ascent,KRÜ Esports,8,Team Liquid,13,Team Liquid
51290,449,2021,1,Icebox,Acend,13,Team Secret,8,Acend
51290,449,2021,2,Breeze,Acend,13,Team Secret,6,Acend
51294,449,2021,1,Bind,Acend,13,Team Liquid,6,Acend
51294,449,2021,2,Split,Acend,13,Team Liquid,5,Acend
51275,449,2021,1,Fracture,KRÜ Esports,11,FURIA,13,FURIA
51275,449,2021,2,Ascent,KRÜ Esports,13,FURIA,8,KRÜ Esports
51275,449,2021,3,Haven,KRÜ Esports,13,FURIA,9,KRÜ Esports
51280,449,2021,1,Split,Team Secret,13,Crazy Raccoon,5,Team Secret
51280,449,2021,2,Haven,Team Secret,13,Crazy Raccoon,2,Team Secret
51295,449,2021,1,Breeze,Gambit Esports,13,KRÜ Esports,8,Gambit Esports
51295,449,2021,2,Ascent,Gambit Esports,7,KRÜ Esports,13,KRÜ Esports
51295,449,2021,3,Bind,Gambit Esports,18,KRÜ Esports,16,Gambit Esports
51277,449,2021,1,Icebox,Gambit Esports,6,Team Secret,13,Team Secret
51277,449,2021,2,Breeze,Gambit Esports,13,Team Secret,0,Gambit Esports
51277,449,2021,3,Bind,Gambit Esports,13,Team Secret,6,Gambit Esports
51286,449,2021,1,Ascent,Vision Strikers,10,Cloud9,13,Cloud9
51286,449,2021,2,Split,Vision Strikers,13,Cloud9,9,Vision Strikers
51286,449,2021,3,Breeze,Vision Strikers,11,Cloud9,13,Cloud9
51296,449,2021,1,Breeze,Acend,11,Gambit Esports,13,Gambit Esports
51296,449,2021,2,Ascent,Acend,13,Gambit Esports,7,Acend
51296,449,2021,3,Fracture,Acend,3,Gambit Esports,13,Gambit Esports
51296,449,2021,4,Icebox,Acend,14,Gambit Esports,12,Acend
51296,449,2021,5,Split,Acend,13,Gambit Esports,8,Acend
51281,449,2021,1,Haven,Team Vikings,6,Team Secret,13,Team Secret
51281,449,2021,2,Icebox,Team Vikings,7,Team Secret,13,Team Secret
51276,449,2021,1,Fracture,Sentinels,13,KRÜ Esports,7,Sentinels
51276,449,2021,2,Haven,Sentinels,11,KRÜ Esports,13,KRÜ Esports
51276,449,2021,3,Split,Sentinels,11,KRÜ Esports,13,KRÜ Esports
51284,449,2021,1,Icebox,Vision Strikers,10,FNATIC,13,FNATIC
51284,449,2021,2,Haven,Vision Strikers,13,FNATIC,10,Vision Strikers
51284,449,2021,3,Fracture,Vision Strikers,6,FNATIC,13,FNATIC
51266,449,2021,1,Icebox,Acend,9,Keyd Stars,13,Keyd Stars
51266,449,2021,2,Bind,Acend,13,Keyd Stars,3,Acend
51266,449,2021,3,Breeze,Acend,13,Keyd Stars,10,Acend
51283,449,2021,1,Icebox,FNATIC,13,Cloud9,11,FNATIC
51283,449,2021,2,Split,FNATIC,11,Cloud9,13,Cloud9
51283,449,2021,3,Fracture,FNATIC,14,Cloud9,12,FNATIC
51285,449,2021,1,Split,FULL SENSE,7,Cloud9,13,Cloud9
51285,449,2021,2,Breeze,FULL SENSE,12,Cloud9,14,Cloud9
51267,449,2021,1,Breeze,ENVY,13,X10 Esports,8,ENVY
