match_id,event_id,map,round_number,round_score,winner,side,win_type
348464,1999,Split,11,1-10,team2,defense,Elimination
348464,1999,Split,12,2-10,team1,attack,Elimination
348464,1999,Split,13,2-11,team2,attack,Elimination
348464,1999,Split,14,2-12,team2,attack,Elimination
348464,1999,Split,15,3-12,team1,defense,Elimination
348464,1999,Split,16,3-13,team2,attack,Elimination
348465,1999,Icebox,1,1-0,team1,defense,Time out
348465,1999,Icebox,2,2-0,team1,defense,Elimination
348465,1999,Icebox,3,3-0,team1,defense,Elimination
348465,1999,Icebox,4,4-0,team1,defense,Elimination
348465,1999,Icebox,5,5-0,team1,defense,Elimination
348465,1999,Icebox,6,6-0,team1,defense,Elimination
348465,1999,Icebox,7,7-0,team1,defense,Time out
348465,1999,Icebox,8,8-0,team1,defense,Elimination
348465,1999,Icebox,9,8-1,team2,attack,Spike exploded
348465,1999,Icebox,10,9-1,team1,defense,Defused
348465,1999,Icebox,11,10-1,team1,defense,Elimination
348465,1999,Icebox,12,11-1,team1,defense,Elimination
348465,1999,Icebox,13,11-2,team2,defense,Elimination
348465,1999,Icebox,14,12-2,team1,attack,Spike exploded
348465,1999,Icebox,15,13-2,team1,attack,Elimination
348465,1999,Bind,1,1-0,team1,defense,Defused
348465,1999,Bind,2,2-0,team1,defense,Elimination
348465,1999,Bind,3,2-1,team2,attack,Elimination
348465,1999,Bind,4,3-1,team1,defense,Elimination
348465,1999,Bind,5,4-1,team1,defense,Elimination
348465,1999,Bind,6,4-2,team2,attack,Spike exploded
348465,1999,Bind,7,5-2,team1,defense,Elimination
348465,1999,Bind,8,6-2,team1,defense,Defused
348465,1999,Bind,9,6-3,team2,attack,Elimination
348465,1999,Bind,10,6-4,team2,attack,Elimination
348465,1999,Bind,11,7-4,team1,defense,Elimination
348465,1999,Bind,12,8-4,team1,defense,Defused
348465,1999,Bind,13,9-4,team1,attack,Elimination
348465,1999,Bind,14,10-4,team1,attack,Elimination
348465,1999,Bind,15,11-4,team1,attack,Elimination
348465,1999,Bind,16,12-4,team1,attack,Elimination
348465,1999,Bind,17,12-5,team2,defense,Defused
348465,1999,Bind,18,13-5,team1,attack,Elimination
348474,1999,Bind,1,1-0,team1,defense,Elimination
348474,1999,Bind,2,1-1,team2,attack,Elimination
348474,1999,Bind,3,1-2,team2,attack,Elimination
348474,1999,Bind,4,1-3,team2,attack,Elimination
348474,1999,Bind,5,1-4,team2,attack,Elimination
348474,1999,Bind,6,2-4,team1,defense,Elimination
348474,1999,Bind,7,3-4,team1,defense,Elimination
348474,1999,Bind,8,3-5,team2,attack,Spike exploded
348474,1999,Bind,9,3-6,team2,attack,Spike exploded
348474,1999,Bind,10,3-7,team2,attack,Elimination
348474,1999,Bind,11,3-8,team2,attack,Elimination
348474,1999,Bind,12,4-8,team1,defense,Elimination
348474,1999,Bind,13,5-8,team1,attack,Elimination
348474,1999,Bind,14,6-8,team1,attack,Spike exploded
348474,1999,Bind,15,7-8,team1,attack,Spike exploded
348474,1999,Bind,16,8-8,team1,attack,Elimination
348474,1999,Bind,17,8-9,team2,defense,Defused
348474,1999,Bind,18,9-9,team1,attack,Elimination
348474,1999,Bind,19,10-9,team1,attack,Elimination
348474,1999,Bind,20,11-9,team1,attack,Elimination
348474,1999,Bind,21,12-9,team1,attack,Elimination
348474,1999,Bind,22,12-10,team2,defense,Elimination
348474,1999,Bind,23,12-11,team2,defense,Time out
348474,1999,Bind,24,12-12,team2,defense,Elimination
348474,1999,Bind,25,12-13,team2,attack,Elimination
348474,1999,Bind,26,13-13,team1,attack,Elimination
348474,1999,Bind,27,13-14,team2,attack,Elimination
348474,1999,Bind,28,13-15,team2,defense,Defused
348474,1999,Sunset,1,0-1,team2,defense,Defused
348474,1999,Sunset,2,0-2,team2,defense,Elimination
348474,1999,Sunset,3,1-2,team1,attack,Elimination
348474,1999,Sunset,4,1-3,team2,defense,Defused
348474,1999,Sunset,5,1-4,team2,defense,Defused
348474,1999,Sunset,6,1-5,team2,defense,Defused
348474,1999,Sunset,7,1-6,team2,defense,Elimination
348474,1999,Sunset,8,1-7,team2,defense,Elimination
348474,1999,Sunset,9,1-8,team2,defense,Elimination
348474,1999,Sunset,10,1-9,team2,defense,Elimination
348474,1999,Sunset,11,1-10,team2,defense,Elimination
348474,1999,Sunset,12,1-11,team2,defense,Defused
348474,1999,Sunset,13,1-12,team2,attack,Elimination
348474,1999,Sunset,14,1-13,team2,attack,Elimination
348462,1999,Sunset,1,0-1,team2,attack,Elimination
348462,1999,Sunset,2,0-2,team2,attack,Elimination
348462,1999,Sunset,3,1-2,team1,defense,Defused
348462,1999,Sunset,4,1-3,team2,attack,Elimination
348462,1999,Sunset,5,1-4,team2,attack,Elimination
348462,1999,Sunset,6,1-5,team2,attack,Spike exploded
348462,1999,Sunset,7,1-6,team2,attack,Elimination
348462,1999,Sunset,8,1-7,team2,attack,Elimination
348462,1999,Sunset,9,1-8,team2,attack,Spike exploded
348462,1999,Sunset,10,1-9,team2,attack,Elimination
348462,1999,Sunset,11,1-10,team2,attack,Elimination
348462,1999,Sunset,12,2-10,team1,defense,Elimination
348462,1999,Sunset,13,2-11,team2,defense,Elimination
348462,1999,Sunset,14,2-12,team2,defense,Elimination
348462,1999,Sunset,15,3-12,team1,attack,Elimination
348462,1999,Sunset,16,4-12,team1,attack,Elimination
348462,1999,Sunset,17,4-13,team2,defense,Defused
348462,1999,Lotus,1,1-0,team1,attack,Elimination
348462,1999,Lotus,2,2-0,team1,attack,Elimination
348462,1999,Lotus,3,3-0,team1,attack,Spike exploded
348462,1999,Lotus,4,4-0,team1,attack,Elimination
348462,1999,Lotus,5,4-1,team2,defense,Time out
348462,1999,Lotus,6,4-2,team2,defense,Elimination
348462,1999,Lotus,7,5-2,team1,attack,Spike exploded
348462,1999,Lotus,8,6-2,team1,attack,Spike exploded
348462,1999,Lotus,9,6-3,team2,defense,Defused
348462,1999,Lotus,10,6-4,team2,defense,Defused
348462,1999,Lotus,11,7-4,team1,attack,Elimination
348462,1999,Lotus,12,8-4,team1,attack,Elimination
348462,1999,Lotus,13,9-4,team1,defense,Time out
348462,1999,Lotus,14,10-4,team1,defense,Elimination
348462,1999,Lotus,15,10-5,team2,attack,Elimination
348462,1999,Lotus,16,11-5,team1,defense,Defused
348462,1999,Lotus,17,12-5,team1,defense,Elimination
348462,1999,Lotus,18,12-6,team2,attack,Elimination
348462,1999,Lotus,19,13-6,team1,defense,Elimination
348462,1999,Icebox,1,0-1,team2,attack,Elimination
348462,1999,Icebox,2,0-2,team2,attack,Spike exploded
348462,1999,Icebox,3,0-3,team2,attack,Spike exploded
348462,1999,Icebox,4,0-4,team2,attack,Spike exploded
348462,1999,Icebox,5,0-5,team2,attack,Elimination
348462,1999,Icebox,6,1-5,team1,defense,Defused
348462,1999,Icebox,7,2-5,team1,defense,Elimination
348462,1999,Icebox,8,2-6,team2,attack,Spike exploded
348462,1999,Icebox,9,2-7,team2,attack,Elimination
348462,1999,Icebox,10,2-8,team2,attack,Elimination
348462,1999,Icebox,11,2-9,team2,attack,Elimination
348462,1999,Icebox,12,2-10,team2,attack,Spike exploded
348462,1999,Icebox,13,3-10,team1,attack,Elimination
348462,1999,Icebox,14,4-10,team1,attack,Elimination
348462,1999,Icebox,15,4-11,team2,defense,Defused
348462,1999,Icebox,16,5-11,team1,attack,Spike exploded
348462,1999,Icebox,17,6-11,team1,attack,Elimination
348462,1999,Icebox,18,7-11,team1,attack,Elimination
348462,1999,Icebox,19,8-11,team1,attack,Elimination
348462,1999,Icebox,20,9-11,team1,attack,Elimination
348462,1999,Icebox,21,10-11,team1,attack,Elimination
348462,1999,Icebox,22,11-11,team1,attack,Elimination
348462,1999,Icebox,23,12-11,team1,attack,Elimination
348462,1999,Icebox,24,12-12,team2,defense,Time out
348462,1999,Icebox,25,12-13,team2,attack,Elimination
348462,1999,Icebox,26,13-13,team1,attack,Elimination
348462,1999,Icebox,27,13-14,team2,attack,Elimination
348462,1999,Icebox,28,14-14,team1,attack,Elimination
348462,1999,Icebox,29,15-14,team1,defense,Elimination
348462,1999,Icebox,30,15-15,team2,defense,Defused
348462,1999,Icebox,31,15-16,team2,attack,Elimination
348462,1999,Icebox,32,15-17,team2,defense,Elimination
348469,1999,Icebox,1,0-1,team2,defense,Defused
348469,1999,Icebox,2,0-2,team2,defense,Elimination
348469,1999,Icebox,3,0-3,team2,defense,Defused
348469,1999,Icebox,4,0-4,team2,defense,Elimination
348469,1999,Icebox,5,1-4,team1,attack,Elimination
348469,1999,Icebox,6,2-4,team1,attack,Elimination
348469,1999,Icebox,7,2-5,team2,defense,Elimination
348469,1999,Icebox,8,2-6,team2,defense,Defused
348469,1999,Icebox,9,2-7,team2,defense,Defused
348469,1999,Icebox,10,2-8,team2,defense,Elimination
348469,1999,Icebox,11,2-9,team2,defense,Defused
348469,1999,Icebox,12,2-10,team2,defense,Elimination
348469,1999,Icebox,13,2-11,team2,attack,Elimination
348469,1999,Icebox,14,3-11,team1,defense,Defused
348469,1999,Icebox,15,4-11,team1,defense,Elimination
348469,1999,Icebox,16,4-12,team2,attack,Elimination
348469,1999,Icebox,17,5-12,team1,defense,Defused
348469,1999,Icebox,18,6-12,team1,defense,Elimination
348469,1999,Icebox,19,7-12,team1,defense,Time out
348469,1999,Icebox,20,7-13,team2,attack,Elimination
348469,1999,Ascent,1,0-1,team2,defense,Defused
348469,1999,Ascent,2,0-2,team2,defense,Defused
348469,1999,Ascent,3,1-2,team1,attack,Elimination
348469,1999,Ascent,4,1-3,team2,defense,Elimination
348469,1999,Ascent,5,1-4,team2,defense,Elimination
348469,1999,Ascent,6,1-5,team2,defense,Elimination
348469,1999,Ascent,7,1-6,team2,defense,Defused
348469,1999,Ascent,8,1-7,team2,defense,Elimination
348469,1999,Ascent,9,1-8,team2,defense,Elimination
348469,1999,Ascent,10,1-9,team2,defense,Elimination
348469,1999,Ascent,11,1-10,team2,defense,Elimination
348469,1999,Ascent,12,2-10,team1,attack,Elimination
348469,1999,Ascent,13,2-11,team2,attack,Elimination
348469,1999,Ascent,14,3-11,team1,defense,Defused
348469,1999,Ascent,15,4-11,team1,defense,Elimination
348469,1999,Ascent,16,5-11,team1,defense,Elimination
348469,1999,Ascent,17,6-11,team1,defense,Elimination
348469,1999,Ascent,18,7-11,team1,defense,Defused
348469,1999,Ascent,19,8-11,team1,defense,Elimination
348469,1999,Ascent,20,9-11,team1,defense,Defused
348469,1999,Ascent,21,10-11,team1,defense,Defused
348469,1999,Ascent,22,11-11,team1,defense,Defused
348469,1999,Ascent,23,12-11,team1,defense,Defused
348469,1999,Ascent,24,13-11,team1,defense,Defused
348469,1999,Lotus,1,1-0,team1,defense,Elimination
348469,1999,Lotus,2,2-0,team1,defense,Defused
348469,1999,Lotus,3,2-1,team2,attack,Elimination
348469,1999,Lotus,4,3-1,team1,defense,Elimination
348469,1999,Lotus,5,3-2,team2,attack,Elimination
348469,1999,Lotus,6,4-2,team1,defense,Elimination
348469,1999,Lotus,7,5-2,team1,defense,Elimination
348469,1999,Lotus,8,6-2,team1,defense,Elimination
348469,1999,Lotus,9,7-2,team1,defense,Defused
348469,1999,Lotus,10,7-3,team2,attack,Elimination
348469,1999,Lotus,11,7-4,team2,attack,Spike exploded
348469,1999,Lotus,12,8-4,team1,defense,Elimination
348469,1999,Lotus,13,9-4,team1,attack,Elimination
348469,1999,Lotus,14,10-4,team1,attack,Elimination
348469,1999,Lotus,15,11-4,team1,attack,Elimination
348469,1999,Lotus,16,12-4,team1,attack,Elimination
348469,1999,Lotus,17,13-4,team1,attack,Elimination
348468,1999,Split,1,0-1,team2,defense,Elimination
348468,1999,Split,2,0-2,team2,defense,Elimination
348468,1999,Split,3,1-2,team1,attack,Elimination
348468,1999,Split,4,1-3,team2,defense,Elimination
348468,1999,Split,5,1-4,team2,defense,Elimination
348468,1999,Split,6,2-4,team1,attack,Elimination
348468,1999,Split,7,3-4,team1,attack,Spike exploded
348468,1999,Split,8,3-5,team2,defense,Time out
348468,1999,Split,9,4-5,team1,attack,Elimination
348468,1999,Split,10,4-6,team2,defense,Elimination
348468,1999,Split,11,4-7,team2,defense,Elimination
348468,1999,Split,12,5-7,team1,attack,Elimination
348468,1999,Split,13,5-8,team2,attack,Elimination
348468,1999,Split,14,5-9,team2,attack,Elimination
348468,1999,Split,15,5-10,team2,attack,Elimination
348468,1999,Split,16,5-11,team2,attack,Elimination
348468,1999,Split,17,5-12,team2,attack,Spike exploded
348468,1999,Split,18,5-13,team2,attack,Elimination
348468,1999,Lotus,1,1-0,team1,attack,Elimination
348468,1999,Lotus,2,2-0,team1,attack,Elimination
348468,1999,Lotus,3,3-0,team1,attack,Elimination
348468,1999,Lotus,4,3-1,team2,defense,Defused
348468,1999,Lotus,5,4-1,team1,attack,Elimination
348468,1999,Lotus,6,5-1,team1,attack,Elimination
348468,1999,Lotus,7,5-2,team2,defense,Elimination
348468,1999,Lotus,8,5-3,team2,defense,Defused
348468,1999,Lotus,9,6-3,team1,attack,Elimination
348468,1999,Lotus,10,7-3,team1,attack,Spike exploded
348468,1999,Lotus,11,8-3,team1,attack,Elimination
348468,1999,Lotus,12,9-3,team1,attack,Elimination
348468,1999,Lotus,13,9-4,team2,attack,Elimination
348468,1999,Lotus,14,9-5,team2,attack,Spike exploded
348468,1999,Lotus,15,10-5,team1,defense,Elimination
348468,1999,Lotus,16,11-5,team1,defense,Elimination
348468,1999,Lotus,17,12-5,team1,defense,Elimination
348468,1999,Lotus,18,12-6,team2,attack,Elimination
348468,1999,Lotus,19,12-7,team2,attack,Elimination
348468,1999,Lotus,20,12-8,team2,attack,Elimination
348468,1999,Lotus,21,13-8,team1,defense,Defused
348468,1999,Ascent,1,1-0,team1,defense,Elimination
348468,1999,Ascent,2,2-0,team1,defense,Elimination
348468,1999,Ascent,3,3-0,team1,defense,Defused
348468,1999,Ascent,4,4-0,team1,defense,Elimination
348468,1999,Ascent,5,4-1,team2,attack,Elimination
348468,1999,Ascent,6,5-1,team1,defense,Elimination
348468,1999,Ascent,7,5-2,team2,attack,Elimination
348468,1999,Ascent,8,6-2,team1,defense,Elimination
348468,1999,Ascent,9,7-2,team1,defense,Elimination
348468,1999,Ascent,10,8-2,team1,defense,Elimination
348468,1999,Ascent,11,8-3,team2,attack,Elimination
348468,1999,Ascent,12,9-3,team1,defense,Time out
348468,1999,Ascent,13,10-3,team1,attack,Elimination
348468,1999,Ascent,14,11-3,team1,attack,Elimination
348468,1999,Ascent,15,12-3,team1,attack,Elimination
348468,1999,Ascent,16,13-3,team1,attack,Elimination
348460,1999,Bind,1,0-1,team2,attack,Elimination
348460,1999,Bind,2,0-2,team2,attack,Elimination
348460,1999,Bind,3,0-3,team2,attack,Elimination
348460,1999,Bind,4,0-4,team2,attack,Elimination
348460,1999,Bind,5,0-5,team2,attack,Spike exploded
348460,1999,Bind,6,0-6,team2,attack,Elimination
348460,1999,Bind,7,1-6,team1,defense,Elimination
348460,1999,Bind,8,1-7,team2,attack,Elimination
348460,1999,Bind,9,1-8,team2,attack,Elimination
348460,1999,Bind,10,2-8,team1,defense,Elimination
348460,1999,Bind,11,3-8,team1,defense,Elimination
348460,1999,Bind,12,4-8,team1,defense,Elimination
348460,1999,Bind,13,5-8,team1,attack,Elimination
348460,1999,Bind,14,6-8,team1,attack,Elimination
348460,1999,Bind,15,7-8,team1,attack,Elimination
348460,1999,Bind,16,7-9,team2,defense,Elimination
348460,1999,Bind,17,7-10,team2,defense,Defused
348460,1999,Bind,18,7-11,team2,defense,Defused
348460,1999,Bind,19,7-12,team2,defense,Defused
348460,1999,Bind,20,8-12,team1,attack,Spike exploded
348460,1999,Bind,21,9-12,team1,attack,Elimination
348460,1999,Bind,22,10-12,team1,attack,Spike exploded
348460,1999,Bind,23,10-13,team2,defense,Defused
348460,1999,Ascent,1,0-1,team2,defense,Time out
348460,1999,Ascent,2,0-2,team2,defense,Elimination
348460,1999,Ascent,3,0-3,team2,defense,Defused
348460,1999,Ascent,4,0-4,team2,defense,Defused
348460,1999,Ascent,5,0-5,team2,defense,Elimination
348460,1999,Ascent,6,0-6,team2,defense,Defused
348460,1999,Ascent,7,1-6,team1,attack,Elimination
348460,1999,Ascent,8,2-6,team1,attack,Elimination
348460,1999,Ascent,9,2-7,team2,defense,Elimination
348460,1999,Ascent,10,3-7,team1,attack,Elimination
348460,1999,Ascent,11,4-7,team1,attack,Elimination
348460,1999,Ascent,12,5-7,team1,attack,Elimination
348460,1999,Ascent,13,5-8,team2,attack,Elimination
348460,1999,Ascent,14,5-9,team2,attack,Elimination
348460,1999,Ascent,15,6-9,team1,defense,Elimination
348460,1999,Ascent,16,7-9,team1,defense,Elimination
348460,1999,Ascent,17,8-9,team1,defense,Elimination
348460,1999,Ascent,18,8-10,team2,attack,Elimination
348460,1999,Ascent,19,9-10,team1,defense,Defused
348460,1999,Ascent,20,10-10,team1,defense,Elimination
348460,1999,Ascent,21,10-11,team2,attack,Elimination
348460,1999,Ascent,22,11-11,team1,defense,Elimination
348460,1999,Ascent,23,11-12,team2,attack,Elimination
348460,1999,Ascent,24,12-12,team1,defense,Elimination
348460,1999,Ascent,25,12-13,team2,defense,Defused
348460,1999,Ascent,26,12-14,team2,attack,Elimination
348458,1999,Lotus,1,1-0,team1,attack,Elimination
348458,1999,Lotus,2,2-0,team1,attack,Elimination
348458,1999,Lotus,3,3-0,team1,attack,Spike exploded
348458,1999,Lotus,4,4-0,team1,attack,Spike exploded
348458,1999,Lotus,5,5-0,team1,attack,Spike exploded
348458,1999,Lotus,6,5-1,team2,defense,Elimination
348458,1999,Lotus,7,6-1,team1,attack,Elimination
348458,1999,Lotus,8,7-1,team1,attack,Spike exploded
348458,1999,Lotus,9,7-2,team2,defense,Time out
348458,1999,Lotus,10,8-2,team1,attack,Elimination
348458,1999,Lotus,11,9-2,team1,attack,Elimination
348458,1999,Lotus,12,10-2,team1,attack,Elimination
348458,1999,Lotus,13,11-2,team1,defense,Defused
348458,1999,Lotus,14,11-3,team2,attack,Elimination
348458,1999,Lotus,15,11-4,team2,attack,Elimination
348458,1999,Lotus,16,11-5,team2,attack,Elimination
348458,1999,Lotus,17,11-6,team2,attack,Elimination
348458,1999,Lotus,18,11-7,team2,attack,Elimination
348458,1999,Lotus,19,11-8,team2,attack,Elimination
348458,1999,Lotus,20,11-9,team2,attack,Spike exploded
348458,1999,Lotus,21,11-10,team2,attack,Elimination
348458,1999,Lotus,22,12-10,team1,defense,Elimination
