match_id,event_id,event_title,year,date,time,stage,round,team1,team1_id,team1_score,team2,team2_id,team2_score,winner,map_count
670464,2765,Valorant Masters London 2026,2026,2026-06-13,19:00:00,Playoffs,Upper Quarterfinals,G2 Esports,11058,1,Xi Lai Gaming,13581,2,Xi Lai Gaming,3
670477,2765,Valorant Masters London 2026,2026,2026-06-20,15:00:00,Playoffs,Lower Final,EDward Gaming,1120,0,LEVIATÁN,2359,3,LEVIATÁN,3
684618,2765,Valorant Masters London 2026,2026,2026-06-10,19:40:00,Swiss Stage,Round 3 (1-1),Global Esports,918,1,Xi Lai Gaming,13581,2,Xi Lai Gaming,3
684615,2765,Valorant Masters London 2026,2026,2026-06-08,19:15:00,Swiss Stage,Round 2 (1-0),NRG,1034,1,LEVIATÁN,2359,2,LEVIATÁN,3
670474,2765,Valorant Masters London 2026,2026,2026-06-16,18:05:00,Playoffs,Lower Round 2,Team Vitality,2059,2,FUT Esports,1184,0,Team Vitality,2
670467,2765,Valorant Masters London 2026,2026,2026-06-12,18:00:00,Playoffs,Upper Quarterfinals,Team Heretics,1001,0,Team Vitality,2059,2,Team Vitality,2
684619,2765,Valorant Masters London 2026,2026,2026-06-10,16:00:00,Swiss Stage,Round 3 (1-1),FUT Esports,1184,2,NRG,1034,1,FUT Esports,3
684614,2765,Valorant Masters London 2026,2026,2026-06-08,16:00:00,Swiss Stage,Round 2 (1-0),Team Vitality,2059,2,FUT Esports,1184,1,Team Vitality,3
670472,2765,Valorant Masters London 2026,2026,2026-06-14,19:00:00,Playoffs,Lower Round 1,G2 Esports,11058,0,FUT Esports,1184,2,FUT Esports,2
684611,2765,Valorant Masters London 2026,2026,2026-06-07,16:00:00,Swiss Stage,Round 1,FULL SENSE,4050,0,FUT Esports,1184,2,FUT Esports,2
670469,2765,Valorant Masters London 2026,2026,2026-06-15,19:15:00,Playoffs,Upper Semifinals,Paper Rex,624,2,Team Vitality,2059,1,Paper Rex,3
670470,2765,Valorant Masters London 2026,2026,2026-06-19,15:00:00,Playoffs,Upper Final,EDward Gaming,1120,1,Paper Rex,624,2,Paper Rex,3
684612,2765,Valorant Masters London 2026,2026,2026-06-07,18:00:00,Swiss Stage,Round 1,LEVIATÁN,2359,2,Global Esports,918,1,LEVIATÁN,3
670475,2765,Valorant Masters London 2026,2026,2026-06-16,16:00:00,Playoffs,Lower Round 2,Xi Lai Gaming,13581,0,LEVIATÁN,2359,2,LEVIATÁN,2
684613,2765,Valorant Masters London 2026,2026,2026-06-06,16:00:00,Swiss Stage,Round 1,Xi Lai Gaming,13581,0,NRG,1034,2,NRG,2
670468,2765,Valorant Masters London 2026,2026,2026-06-15,16:00:00,Playoffs,Upper Semifinals,Xi Lai Gaming,13581,1,EDward Gaming,1120,2,EDward Gaming,3
670471,2765,Valorant Masters London 2026,2026,2026-06-21,16:20:00,Playoffs,Grand Final,Paper Rex,624,2,LEVIATÁN,2359,3,LEVIATÁN,5
670465,2765,Valorant Masters London 2026,2026,2026-06-13,16:00:00,Playoffs,Upper Quarterfinals,EDward Gaming,1120,2,FUT Esports,1184,1,EDward Gaming,3
684616,2765,Valorant Masters London 2026,2026,2026-06-09,16:00:00,Swiss Stage,Round 2 (0-1),Dragon Ranger Gaming,11981,1,Xi Lai Gaming,13581,2,Xi Lai Gaming,3
670476,2765,Valorant Masters London 2026,2026,2026-06-19,18:35:00,Playoffs,Lower Round 3,Team Vitality,2059,0,LEVIATÁN,2359,2,LEVIATÁN,2
670466,2765,Valorant Masters London 2026,2026,2026-06-12,16:00:00,Playoffs,Upper Quarterfinals,Paper Rex,624,2,LEVIATÁN,2359,0,Paper Rex,2
684610,2765,Valorant Masters London 2026,2026,2026-06-06,18:30:00,Swiss Stage,Round 1,Team Vitality,2059,2,Dragon Ranger Gaming,11981,0,Team Vitality,2
670473,2765,Valorant Masters London 2026,2026,2026-06-14,16:00:00,Playoffs,Lower Round 1,LEVIATÁN,2359,2,Team Heretics,1001,1,LEVIATÁN,3
684617,2765,Valorant Masters London 2026,2026,2026-06-09,19:20:00,Swiss Stage,Round 2 (0-1),Global Esports,918,2,FULL SENSE,4050,1,Global Esports,3
19084,353,Valorant Champions Tour Stage 2: Masters Reykjavík,2021,2021-05-27,22:45:00,Main Event,Lower Round 2,Team Liquid,474,2,KRÜ Esports,2355,0,Team Liquid,2
19076,353,Valorant Champions Tour Stage 2: Masters Reykjavík,2021,2021-05-25,20:05:00,Main Event,Upper Quarterfinals,Team Liquid,474,1,Version1,2815,2,Version1,3
19075,353,Valorant Champions Tour Stage 2: Masters Reykjavík,2021,2021-05-24,22:45:00,Main Event,Upper Quarterfinals,Sharks Esports,3512,1,NUTURN,2328,2,NUTURN,3
19089,353,Valorant Champions Tour Stage 2: Masters Reykjavík,2021,2021-05-30,19:00:00,Main Event,Grand Final,Sentinels,2,3,FNATIC,2593,0,Sentinels,3
19080,353,Valorant Champions Tour Stage 2: Masters Reykjavík,2021,2021-05-28,21:30:00,Main Event,Upper Final,Sentinels,2,2,NUTURN,2328,0,Sentinels,2
19074,353,Valorant Champions Tour Stage 2: Masters Reykjavík,2021,2021-05-25,17:00:00,Main Event,Upper Quarterfinals,Team Vikings,420,2,X10 Esports,2112,0,Team Vikings,2
19085,353,Valorant Champions Tour Stage 2: Masters Reykjavík,2021,2021-05-28,17:00:00,Main Event,Lower Round 3,Version1,2815,0,FNATIC,2593,2,FNATIC,2
19079,353,Valorant Champions Tour Stage 2: Masters Reykjavík,2021,2021-05-27,17:00:00,Main Event,Upper Semifinals,Version1,2815,1,NUTURN,2328,2,NUTURN,3
19086,353,Valorant Champions Tour Stage 2: Masters Reykjavík,2021,2021-05-28,19:25:00,Main Event,Lower Round 3,Team Vikings,420,0,Team Liquid,474,2,Team Liquid,2
19073,353,Valorant Champions Tour Stage 2: Masters Reykjavík,2021,2021-05-26,00:05:00,Main Event,Upper Quarterfinals,Sentinels,2,2,FNATIC,2593,0,Sentinels,2
19082,353,Valorant Champions Tour Stage 2: Masters Reykjavík,2021,2021-05-26,19:20:00,Main Event,Lower Round 1,Sharks Esports,3512,0,KRÜ Esports,2355,2,KRÜ Esports,2
19071,353,Valorant Champions Tour Stage 2: Masters Reykjavík,2021,2021-05-24,17:00:00,Main Event,Upper Round 1,FNATIC,2593,2,KRÜ Esports,2355,0,FNATIC,2
19087,353,Valorant Champions Tour Stage 2: Masters Reykjavík,2021,2021-05-29,19:00:00,Main Event,Lower Round 4,FNATIC,2593,2,Team Liquid,474,0,FNATIC,2
19081,353,Valorant Champions Tour Stage 2: Masters Reykjavík,2021,2021-05-26,17:00:00,Main Event,Lower Round 1,X10 Esports,2112,2,Crazy Raccoon,277,0,X10 Esports,2
19078,353,Valorant Champions Tour Stage 2: Masters Reykjavík,2021,2021-05-26,21:30:00,Main Event,Upper Semifinals,Sentinels,2,2,Team Vikings,420,0,Sentinels,2
19083,353,Valorant Champions Tour Stage 2: Masters Reykjavík,2021,2021-05-27,20:40:00,Main Event,Lower Round 2,FNATIC,2593,2,X10 Esports,2112,0,FNATIC,2
19088,353,Valorant Champions Tour Stage 2: Masters Reykjavík,2021,2021-05-29,21:30:00,Main Event,Lower Final,NUTURN,2328,1,FNATIC,2593,2,FNATIC,3
19072,353,Valorant Champions Tour Stage 2: Masters Reykjavík,2021,2021-05-24,19:25:00,Main Event,Upper Round 1,Version1,2815,2,Crazy Raccoon,277,0,Version1,2
51272,449,Valorant Champions 2021,2021,2021-12-02,23:45:00,Group Stage,Opening (B),KRÜ Esports,2355,0,Team Liquid,474,2,Team Liquid,2
51290,449,Valorant Champions 2021,2021,2021-12-08,19:00:00,Playoffs,Quarterfinals,Acend,3531,2,Team Secret,6199,0,Acend,2
51294,449,Valorant Champions 2021,2021,2021-12-11,19:00:00,Playoffs,Semifinals,Acend,3531,2,Team Liquid,474,0,Acend,2
51275,449,Valorant Champions 2021,2021,2021-12-05,19:35:00,Group Stage,Elimination (B),KRÜ Esports,2355,2,FURIA,2406,1,KRÜ Esports,3
51280,449,Valorant Champions 2021,2021,2021-12-05,17:00:00,Group Stage,Elimination (C),Team Secret,6199,2,Crazy Raccoon,277,0,Team Secret,2
51295,449,Valorant Champions 2021,2021,2021-12-11,22:00:00,Playoffs,Semifinals,Gambit Esports,682,2,KRÜ Esports,2355,1,Gambit Esports,3
51277,449,Valorant Champions 2021,2021,2021-12-02,16:00:00,Group Stage,Opening (C),Gambit Esports,682,2,Team Secret,6199,1,Gambit Esports,3
51286,449,Valorant Champions 2021,2021,2021-12-07,16:00:00,Group Stage,Decider (D),Vision Strikers,198,1,Cloud9,188,2,Cloud9,3
51296,449,Valorant Champions 2021,2021,2021-12-12,19:30:00,Playoffs,Grand Final,Acend,3531,3,Gambit Esports,682,2,Acend,5
51281,449,Valorant Champions 2021,2021,2021-12-07,20:15:00,Group Stage,Decider (C),Team Vikings,420,0,Team Secret,6199,2,Team Secret,2
51276,449,Valorant Champions 2021,2021,2021-12-06,21:40:00,Group Stage,Decider (B),Sentinels,2,1,KRÜ Esports,2355,2,KRÜ Esports,3
51284,449,Valorant Champions 2021,2021,2021-12-03,19:55:00,Group Stage,Winner's (D),Vision Strikers,198,1,FNATIC,2593,2,FNATIC,3
51266,449,Valorant Champions 2021,2021,2021-12-05,15:30:00,Group Stage,Opening (A),Acend,3531,2,Keyd Stars,4894,1,Acend,3
51283,449,Valorant Champions 2021,2021,2021-12-01,21:45:00,Group Stage,Opening (D),FNATIC,2593,2,Cloud9,188,1,FNATIC,3
51285,449,Valorant Champions 2021,2021,2021-12-05,23:30:00,Group Stage,Elimination (D),FULL SENSE,4050,0,Cloud9,188,2,Cloud9,2
51267,449,Valorant Champions 2021,2021,2021-12-03,23:35:00,Group Stage,Opening (A),ENVY,427,2,X10 Esports,2112,0,ENVY,2
51282,449,Valorant Champions 2021,2021,2021-12-01,16:00:00,Group Stage,Opening (D),Vision Strikers,198,2,FULL SENSE,4050,0,Vision Strikers,2
51268,449,Valorant Champions 2021,2021,2021-12-06,16:00:00,Group Stage,Winner's (A),Acend,3531,2,ENVY,427,0,Acend,2
51269,449,Valorant Champions 2021,2021,2021-12-06,19:00:00,Group Stage,Elimination (A),Keyd Stars,4894,0,X10 Esports,2112,2,X10 Esports,2
51278,449,Valorant Champions 2021,2021,2021-12-01,19:00:00,Group Stage,Opening (C),Team Vikings,420,2,Crazy Raccoon,277,0,Team Vikings,2
51273,449,Valorant Champions 2021,2021,2021-12-02,19:30:00,Group Stage,Opening (B),Sentinels,2,2,FURIA,2406,1,Sentinels,3
51270,449,Valorant Champions 2021,2021,2021-12-07,23:00:00,Group Stage,Decider (A),ENVY,427,1,X10 Esports,2112,2,X10 Esports,3
51279,449,Valorant Champions 2021,2021,2021-12-04,17:00:00,Group Stage,Winner's (C),Gambit Esports,682,2,Team Vikings,420,1,Gambit Esports,3
51292,449,Valorant Champions 2021,2021,2021-12-09,19:00:00,Playoffs,Quarterfinals,Gambit Esports,682,2,X10 Esports,2112,1,Gambit Esports,3
51293,449,Valorant Champions 2021,2021,2021-12-09,22:40:00,Playoffs,Quarterfinals,FNATIC,2593,1,KRÜ Esports,2355,2,KRÜ Esports,3
51274,449,Valorant Champions 2021,2021,2021-12-04,21:00:00,Group Stage,Winner's (B),Team Liquid,474,2,Sentinels,2,1,Team Liquid,3
51291,449,Valorant Champions 2021,2021,2021-12-08,22:00:00,Playoffs,Quarterfinals,Team Liquid,474,2,Cloud9,188,0,Team Liquid,2
34978,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-18,20:35:00,Playoffs,Semifinals,100 Thieves,120,0,ENVY,427,2,ENVY,2
34951,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-11,18:00:00,Group Stage,Opening (C),Gambit Esports,682,2,Crazy Raccoon,277,0,Gambit Esports,2
35940,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-13,20:00:00,Group Stage,Group D,F4Q,1670,0,Sentinels,2,2,Sentinels,2
34977,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-18,18:00:00,Playoffs,Semifinals,Gambit Esports,682,2,G2 Esports,257,0,Gambit Esports,2
34965,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-14,20:15:00,Group Stage,Elimination (C),Crazy Raccoon,277,2,Liberty,581,0,Crazy Raccoon,2
35943,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-16,22:05:00,Group Stage,Group D,Sentinels,2,2,F4Q,1670,1,Sentinels,3
34950,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-12,15:00:00,Group Stage,Opening (B),KRÜ Esports,2355,2,ZETA DIVISION,5448,1,KRÜ Esports,3
34964,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-12,22:35:00,Group Stage,Winner's (C),Gambit Esports,682,1,100 Thieves,120,2,100 Thieves,3
35942,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-15,19:00:00,Group Stage,Group D,G2 Esports,257,2,Sentinels,2,0,G2 Esports,2
34962,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-14,17:50:00,Group Stage,Elimination (B),Keyd Stars,4894,2,ZETA DIVISION,5448,0,Keyd Stars,2
34963,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-15,21:50:00,Group Stage,Decider (B),KRÜ Esports,2355,2,Keyd Stars,4894,0,KRÜ Esports,2
35939,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-12,18:50:00,Group Stage,Group D,Sentinels,2,2,G2 Esports,257,1,Sentinels,3
34974,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-17,22:55:00,Playoffs,Quarterfinals,ENVY,427,2,Sentinels,2,0,ENVY,2
35941,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-14,15:00:00,Group Stage,Group D,F4Q,1670,0,G2 Esports,257,2,G2 Esports,2
34949,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-11,20:15:00,Group Stage,Opening (B),Keyd Stars,4894,0,ENVY,427,2,ENVY,2
34961,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-13,15:00:00,Group Stage,Winner's (B),ENVY,427,2,KRÜ Esports,2355,0,ENVY,2
34976,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-17,16:35:00,Playoffs,Quarterfinals,G2 Esports,257,2,KRÜ Esports,2355,0,G2 Esports,2
34960,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-16,15:00:00,Group Stage,Decider (A),Acend,3531,2,Papara SuperMassive,4567,1,Acend,3
34958,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-13,17:20:00,Group Stage,Winner's (A),Vision Strikers,198,2,Acend,3531,0,Vision Strikers,2
34973,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-17,19:15:00,Playoffs,Quarterfinals,100 Thieves,120,2,Acend,3531,1,100 Thieves,3
34948,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-10,15:00:00,Group Stage,Opening (A),Papara SuperMassive,4567,0,Acend,3531,2,Acend,2
34979,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-19,18:00:00,Playoffs,Grand Final,ENVY,427,0,Gambit Esports,682,3,Gambit Esports,3
35938,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-10,18:10:00,Group Stage,Group D,G2 Esports,257,2,F4Q,1670,1,G2 Esports,3
34966,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-16,19:15:00,Group Stage,Decider (C),Gambit Esports,682,2,Crazy Raccoon,277,0,Gambit Esports,2
34975,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-17,13:00:00,Playoffs,Quarterfinals,Vision Strikers,198,1,Gambit Esports,682,2,Gambit Esports,3
34959,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-15,15:00:00,Group Stage,Elimination (A),Paper Rex,624,1,Papara SuperMassive,4567,2,Papara SuperMassive,3
34947,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-11,15:00:00,Group Stage,Opening (A),Vision Strikers,198,2,Paper Rex,624,0,Vision Strikers,2
34952,466,Valorant Champions Tour Stage 3: Masters Berlin,2021,2021-09-10,21:50:00,Group Stage,Opening (C),100 Thieves,120,2,Liberty,581,0,100 Thieves,2
85526,926,Valorant Champions Tour Stage 1: Masters Reykjavík,2022,2022-04-14,21:40:00,Playoffs,Upper Quarterfinals,LOUD,6961,2,Team Liquid,474,1,LOUD,3
85535,926,Valorant Champions Tour Stage 1: Masters Reykjavík,2022,2022-04-22,22:25:00,Playoffs,Lower Round 3,ZETA DIVISION,5448,2,Paper Rex,624,1,ZETA DIVISION,3
84373,926,Valorant Champions Tour Stage 1: Masters Reykjavík,2022,2022-04-10,22:45:00,Group Stage,Opening (B),OpTic Gaming,8127,0,XERXIA Esports,7397,2,XERXIA Esports,2
85531,926,Valorant Champions Tour Stage 1: Masters Reykjavík,2022,2022-04-16,19:00:00,Playoffs,Lower Round 1,ZETA DIVISION,5448,2,Team Liquid,474,1,ZETA DIVISION,3
84646,926,Valorant Champions Tour Stage 1: Masters Reykjavík,2022,2022-04-13,21:30:00,Group Stage,Decider (A),Ninjas In Pyjamas,7391,1,ZETA DIVISION,5448,2,ZETA DIVISION,3
85529,926,Valorant Champions Tour Stage 1: Masters Reykjavík,2022,2022-04-22,19:00:00,Playoffs,Upper Final,LOUD,6961,2,OpTic Gaming,8127,1,LOUD,3
84371,926,Valorant Champions Tour Stage 1: Masters Reykjavík,2022,2022-04-11,19:00:00,Group Stage,Opening (A),FNATIC,2593,0,Ninjas In Pyjamas,7391,2,Ninjas In Pyjamas,2
85528,926,Valorant Champions Tour Stage 1: Masters Reykjavík,2022,2022-04-17,19:00:00,Playoffs,Upper Semifinals,KIWOOM DRX,8185,1,OpTic Gaming,8127,2,OpTic Gaming,3
84644,926,Valorant Champions Tour Stage 1: Masters Reykjavík,2022,2022-04-12,17:00:00,Group Stage,Winner's (A),Ninjas In Pyjamas,7391,0,KIWOOM DRX,8185,2,KIWOOM DRX,2
84372,926,Valorant Champions Tour Stage 1: Masters Reykjavík,2022,2022-04-10,17:00:00,Group Stage,Opening (A),KIWOOM DRX,8185,2,ZETA DIVISION,5448,0,KIWOOM DRX,2
85523,926,Valorant Champions Tour Stage 1: Masters Reykjavík,2022,2022-04-14,19:00:00,Playoffs,Upper Quarterfinals,G2 Esports,257,2,ZETA DIVISION,5448,0,G2 Esports,2
85525,926,Valorant Champions Tour Stage 1: Masters Reykjavík,2022,2022-04-15,19:00:00,Playoffs,Upper Quarterfinals,Paper Rex,624,1,KIWOOM DRX,8185,2,KIWOOM DRX,3
85534,926,Valorant Champions Tour Stage 1: Masters Reykjavík,2022,2022-04-18,23:00:00,Playoffs,Lower Round 2,G2 Esports,257,0,Paper Rex,624,2,Paper Rex,2
85532,926,Valorant Champions Tour Stage 1: Masters Reykjavík,2022,2022-04-16,22:30:00,Playoffs,Lower Round 1,Paper Rex,624,2,The Guard,6675,0,Paper Rex,2
85527,926,Valorant Champions Tour Stage 1: Masters Reykjavík,2022,2022-04-17,23:00:00,Playoffs,Upper Semifinals,G2 Esports,257,0,LOUD,6961,2,LOUD,2
85524,926,Valorant Champions Tour Stage 1: Masters Reykjavík,2022,2022-04-15,23:00:00,Playoffs,Upper Quarterfinals,The Guard,6675,1,OpTic Gaming,8127,2,OpTic Gaming,3
84647,926,Valorant Champions Tour Stage 1: Masters Reykjavík,2022,2022-04-11,21:50:00,Group Stage,Winner's (B),XERXIA Esports,7397,1,Team Liquid,474,2,Team Liquid,3
84648,926,Valorant Champions Tour Stage 1: Masters Reykjavík,2022,2022-04-12,20:30:00,Group Stage,Elimination (B),OpTic Gaming,8127,2,KRÜ Esports,2355,0,OpTic Gaming,2
84649,926,Valorant Champions Tour Stage 1: Masters Reykjavík,2022,2022-04-13,19:00:00,Group Stage,Decider (B),XERXIA Esports,7397,0,OpTic Gaming,8127,2,OpTic Gaming,2
84374,926,Valorant Champions Tour Stage 1: Masters Reykjavík,2022,2022-04-10,19:55:00,Group Stage,Opening (B),KRÜ Esports,2355,0,Team Liquid,474,2,Team Liquid,2
84645,926,Valorant Champions Tour Stage 1: Masters Reykjavík,2022,2022-04-12,23:40:00,Group Stage,Elimination (A),FNATIC,2593,0,ZETA DIVISION,5448,2,ZETA DIVISION,2
85530,926,Valorant Champions Tour Stage 1: Masters Reykjavík,2022,2022-04-24,19:00:00,Playoffs,Grand Final,LOUD,6961,0,OpTic Gaming,8127,3,OpTic Gaming,3
85533,926,Valorant Champions Tour Stage 1: Masters Reykjavík,2022,2022-04-18,19:00:00,Playoffs,Lower Round 2,KIWOOM DRX,8185,1,ZETA DIVISION,5448,2,ZETA DIVISION,3
85536,926,Valorant Champions Tour Stage 1: Masters Reykjavík,2022,2022-04-23,19:00:00,Playoffs,Lower Final,OpTic Gaming,8127,3,ZETA DIVISION,5448,0,OpTic Gaming,3
